unique_video_id,split,status,length
train_asd_Subj_1_part_32,train,ok,30
train_asd_Subj_1_part_33,train,ok,30
train_asd_Subj_1_part_34,train,ok,30
train_asd_Subj_1_part_35,train,ok,30
train_asd_Subj_1_part_36,train,ok,30
train_asd_Subj_1_part_37,train,ok,30
train_asd_Subj_1_part_38,train,ok,30
train_asd_Subj_1_part_39,train,ok,30
train_asd_Subj_1_part_4,train,ok,30
train_asd_Subj_1_part_40,train,ok,30
train_asd_Subj_1_part_41,train,ok,30
train_asd_Subj_1_part_42,train,ok,30
train_asd_Subj_1_part_43,train,ok,30
train_asd_Subj_1_part_44,train,ok,30
train_asd_Subj_1_part_45,train,ok,30
train_asd_Subj_1_part_46,train,ok,30
train_asd_Subj_1_part_47,train,ok,30
train_asd_Subj_1_part_48,train,ok,30
train_asd_Subj_1_part_49,train,ok,30
train_asd_Subj_1_part_5,train,ok,30
train_asd_Subj_1_part_50,train,ok,30
train_asd_Subj_1_part_51,train,ok,30
train_asd_Subj_1_part_52,train,ok,30
train_asd_Subj_1_part_53,train,ok,30
train_asd_Subj_1_part_54,train,ok,30
train_asd_Subj_1_part_55,train,ok,30
train_asd_Subj_1_part_56,train,ok,30
train_asd_Subj_1_part_57,train,ok,30
train_asd_Subj_1_part_58,train,ok,30
train_asd_Subj_1_part_59,train,ok,30
train_asd_Subj_1_part_6,train,ok,30
train_asd_Subj_1_part_60,train,ok,30
train_asd_Subj_1_part_61,train,ok,30
train_asd_Subj_1_part_62,train,ok,30
train_asd_Subj_1_part_63,train,ok,30
train_asd_Subj_1_part_64,train,ok,30
train_asd_Subj_1_part_65,train,ok,30
train_asd_Subj_1_part_66,train,ok,30
train_asd_Subj_1_part_67,train,ok,30
train_asd_Subj_1_part_68,train,ok,30
train_asd_Subj_1_part_69,train,ok,30
train_asd_Subj_1_part_7,train,ok,30
train_asd_Subj_1_part_70,train,ok,30
train_asd_Subj_1_part_71,train,ok,30
train_asd_Subj_1_part_72,train,ok,30
train_asd_Subj_1_part_73,train,ok,30
train_asd_Subj_1_part_74,train,ok,30
train_asd_Subj_1_part_75,train,ok,30
train_asd_Subj_1_part_76,train,ok,30
train_asd_Subj_1_part_77,train,ok,30
train_asd_Subj_1_part_78,train,ok,30
train_asd_Subj_1_part_79,train,ok,30
train_asd_Subj_1_part_8,train,ok,30
train_asd_Subj_1_part_80,train,ok,30
train_asd_Subj_1_part_81,train,ok,30
train_asd_Subj_1_part_82,train,ok,30
train_asd_Subj_1_part_83,train,ok,30
train_asd_Subj_1_part_84,train,ok,30
train_asd_Subj_1_part_85,train,ok,30
train_asd_Subj_1_part_86,train,ok,30
train_asd_Subj_1_part_87,train,ok,30
train_asd_Subj_1_part_88,train,ok,30
train_asd_Subj_1_part_89,train,ok,30
train_asd_Subj_1_part_9,train,ok,30
train_asd_Subj_1_part_90,train,ok,30
train_asd_Subj_1_part_91,train,ok,30
train_asd_Subj_1_part_92,train,ok,30
train_asd_Subj_1_part_93,train,ok,30
train_asd_Subj_1_part_94,train,ok,30
train_asd_Subj_1_part_95,train,ok,30
train_asd_Subj_1_part_96,train,ok,30
train_asd_Subj_1_part_97,train,ok,30
train_asd_Subj_1_part_98,train,ok,30
train_asd_Subj_1_part_99,train,ok,30
train_asd_Subj_10_part_1,train,ok,30
train_asd_Subj_10_part_10,train,ok,30
train_asd_Subj_10_part_100,train,ok,30
train_asd_Subj_10_part_101,train,ok,30
train_asd_Subj_10_part_102,train,ok,30
train_asd_Subj_10_part_103,train,ok,30
train_asd_Subj_10_part_104,train,ok,30
train_asd_Subj_10_part_105,train,ok,30
train_asd_Subj_10_part_106,train,ok,30
train_asd_Subj_10_part_107,train,ok,30
train_asd_Subj_10_part_108,train,ok,30
train_asd_Subj_10_part_109,train,ok,30
train_asd_Subj_10_part_11,train,ok,30
train_asd_Subj_10_part_110,train,ok,30
train_asd_Subj_10_part_111,train,ok,30
train_asd_Subj_10_part_112,train,ok,30
train_asd_Subj_10_part_113,train,ok,30
train_asd_Subj_10_part_114,train,ok,30
train_asd_Subj_10_part_115,train,ok,30
train_asd_Subj_10_part_116,train,ok,30
train_asd_Subj_10_part_117,train,ok,30
train_asd_Subj_10_part_118,train,ok,30
train_asd_Subj_10_part_119,train,ok,30
train_asd_Subj_10_part_12,train,ok,30
train_asd_Subj_10_part_120,train,ok,30
train_asd_Subj_10_part_121,train,ok,30
train_asd_Subj_10_part_13,train,ok,30
train_asd_Subj_10_part_14,train,ok,30
train_asd_Subj_10_part_15,train,ok,30
train_asd_Subj_10_part_16,train,ok,30
train_asd_Subj_10_part_17,train,ok,30
train_asd_Subj_10_part_18,train,ok,30
train_asd_Subj_10_part_19,train,ok,30
train_asd_Subj_10_part_2,train,ok,30
train_asd_Subj_10_part_20,train,ok,30
train_asd_Subj_10_part_21,train,ok,30
train_asd_Subj_10_part_22,train,ok,30
train_asd_Subj_10_part_23,train,ok,30
train_asd_Subj_10_part_24,train,ok,30
train_asd_Subj_10_part_25,train,ok,30
train_asd_Subj_10_part_26,train,ok,30
train_asd_Subj_10_part_27,train,ok,30
train_asd_Subj_10_part_28,train,ok,30
train_asd_Subj_10_part_29,train,ok,30
train_asd_Subj_10_part_3,train,ok,30
train_asd_Subj_10_part_30,train,ok,30
train_asd_Subj_10_part_31,train,ok,30
train_asd_Subj_10_part_32,train,ok,30
train_asd_Subj_10_part_33,train,ok,30
train_asd_Subj_10_part_34,train,ok,30
train_asd_Subj_10_part_35,train,ok,30
train_asd_Subj_10_part_36,train,ok,30
train_asd_Subj_10_part_37,train,ok,30
train_asd_Subj_10_part_38,train,ok,30
train_asd_Subj_10_part_39,train,ok,30
train_asd_Subj_10_part_4,train,ok,30
train_asd_Subj_10_part_40,train,ok,30
train_asd_Subj_10_part_41,train,ok,30
train_asd_Subj_10_part_42,train,ok,30
train_asd_Subj_10_part_43,train,ok,30
train_asd_Subj_10_part_44,train,ok,30
train_asd_Subj_10_part_45,train,ok,30
train_asd_Subj_10_part_46,train,ok,30
train_asd_Subj_10_part_47,train,ok,30
train_asd_Subj_10_part_48,train,ok,30
train_asd_Subj_10_part_49,train,ok,30
train_asd_Subj_10_part_5,train,ok,30
train_asd_Subj_10_part_50,train,ok,30
train_asd_Subj_10_part_51,train,ok,30
train_asd_Subj_10_part_52,train,ok,30
train_asd_Subj_10_part_53,train,ok,30
train_asd_Subj_10_part_54,train,ok,30
train_asd_Subj_10_part_55,train,ok,30
train_asd_Subj_10_part_56,train,ok,30
train_asd_Subj_10_part_57,train,ok,30
train_asd_Subj_10_part_58,train,ok,30
train_asd_Subj_10_part_59,train,ok,30
train_asd_Subj_10_part_6,train,ok,30
train_asd_Subj_10_part_60,train,ok,30
train_asd_Subj_10_part_61,train,ok,30
train_asd_Subj_10_part_62,train,ok,30
train_asd_Subj_10_part_63,train,ok,30
train_asd_Subj_10_part_64,train,ok,30
train_asd_Subj_10_part_65,train,ok,30
train_asd_Subj_10_part_66,train,ok,30
train_asd_Subj_10_part_67,train,ok,30
train_asd_Subj_10_part_68,train,ok,30
train_asd_Subj_10_part_69,train,ok,30
train_asd_Subj_10_part_7,train,ok,30
train_asd_Subj_10_part_70,train,ok,30
train_asd_Subj_10_part_71,train,ok,30
train_asd_Subj_10_part_72,train,ok,30
train_asd_Subj_10_part_73,train,ok,30
train_asd_Subj_10_part_74,train,ok,30
train_asd_Subj_10_part_75,train,ok,30
train_asd_Subj_10_part_76,train,ok,30
train_asd_Subj_10_part_77,train,ok,30
train_asd_Subj_10_part_78,train,ok,30
train_asd_Subj_10_part_79,train,ok,30
train_asd_Subj_10_part_8,train,ok,30
train_asd_Subj_10_part_80,train,ok,30
train_asd_Subj_10_part_81,train,ok,30
train_asd_Subj_10_part_82,train,ok,30
train_asd_Subj_10_part_83,train,ok,30
train_asd_Subj_10_part_84,train,ok,30
train_asd_Subj_10_part_85,train,ok,30
train_asd_Subj_10_part_86,train,ok,30
train_asd_Subj_10_part_87,train,ok,30
train_asd_Subj_10_part_88,train,ok,30
train_asd_Subj_10_part_89,train,ok,30
train_asd_Subj_10_part_9,train,ok,30
train_asd_Subj_10_part_90,train,ok,30
train_asd_Subj_10_part_91,train,ok,30
train_asd_Subj_10_part_92,train,ok,30
train_asd_Subj_10_part_93,train,ok,30
train_asd_Subj_10_part_94,train,ok,30
train_asd_Subj_10_part_95,train,ok,30
train_asd_Subj_10_part_96,train,ok,30
train_asd_Subj_10_part_97,train,ok,30
train_asd_Subj_10_part_98,train,ok,30
train_asd_Subj_10_part_99,train,ok,30
train_asd_Subj_11_part_1,train,ok,30
train_asd_Subj_11_part_10,train,ok,30
train_asd_Subj_11_part_100,train,ok,30
train_asd_Subj_11_part_101,train,ok,30
train_asd_Subj_11_part_102,train,ok,30
train_asd_Subj_11_part_103,train,ok,30
train_asd_Subj_11_part_104,train,ok,30
train_asd_Subj_11_part_105,train,ok,30
train_asd_Subj_11_part_106,train,ok,30
train_asd_Subj_11_part_107,train,ok,30
train_asd_Subj_11_part_108,train,ok,30
train_asd_Subj_11_part_109,train,ok,30
train_asd_Subj_11_part_11,train,ok,30
train_asd_Subj_11_part_110,train,ok,30
train_asd_Subj_11_part_111,train,ok,30
train_asd_Subj_11_part_112,train,ok,30
train_asd_Subj_11_part_113,train,ok,30
train_asd_Subj_11_part_114,train,ok,30
train_asd_Subj_11_part_115,train,ok,30
train_asd_Subj_11_part_116,train,ok,30
train_asd_Subj_11_part_117,train,ok,30
train_asd_Subj_11_part_118,train,ok,30
train_asd_Subj_11_part_119,train,ok,30
train_asd_Subj_11_part_12,train,ok,30
train_asd_Subj_11_part_120,train,ok,30
train_asd_Subj_11_part_121,train,ok,30
train_asd_Subj_11_part_13,train,ok,30
train_asd_Subj_11_part_14,train,ok,30
train_asd_Subj_11_part_15,train,ok,30
train_asd_Subj_11_part_16,train,ok,30
train_asd_Subj_11_part_17,train,ok,30
train_asd_Subj_11_part_18,train,ok,30
train_asd_Subj_11_part_19,train,ok,30
train_asd_Subj_11_part_2,train,ok,30
train_asd_Subj_11_part_20,train,ok,30
train_asd_Subj_11_part_21,train,ok,30
train_asd_Subj_11_part_22,train,ok,30
train_asd_Subj_11_part_23,train,ok,30
train_asd_Subj_11_part_24,train,ok,30
train_asd_Subj_11_part_25,train,ok,30
train_asd_Subj_11_part_26,train,ok,30
train_asd_Subj_11_part_27,train,ok,30
train_asd_Subj_11_part_28,train,ok,30
train_asd_Subj_11_part_29,train,ok,30
train_asd_Subj_11_part_3,train,ok,30
train_asd_Subj_11_part_30,train,ok,30
train_asd_Subj_11_part_31,train,ok,30
train_asd_Subj_11_part_32,train,ok,30
train_asd_Subj_11_part_33,train,ok,30
train_asd_Subj_11_part_34,train,ok,30
train_asd_Subj_11_part_35,train,ok,30
train_asd_Subj_11_part_36,train,ok,30
train_asd_Subj_11_part_37,train,ok,30
train_asd_Subj_11_part_38,train,ok,30
train_asd_Subj_11_part_39,train,ok,30
train_asd_Subj_11_part_4,train,ok,30
train_asd_Subj_11_part_40,train,ok,30
train_asd_Subj_11_part_41,train,ok,30
train_asd_Subj_11_part_42,train,ok,30
train_asd_Subj_11_part_43,train,ok,30
train_asd_Subj_11_part_44,train,ok,30
train_asd_Subj_11_part_45,train,ok,30
train_asd_Subj_11_part_46,train,ok,30
train_asd_Subj_11_part_47,train,ok,30
train_asd_Subj_11_part_48,train,ok,30
train_asd_Subj_11_part_49,train,ok,30
train_asd_Subj_11_part_5,train,ok,30
train_asd_Subj_11_part_50,train,ok,30
train_asd_Subj_11_part_51,train,ok,30
train_asd_Subj_11_part_52,train,ok,30
train_asd_Subj_11_part_53,train,ok,30
train_asd_Subj_11_part_54,train,ok,30
train_asd_Subj_11_part_55,train,ok,30
train_asd_Subj_11_part_56,train,ok,30
train_asd_Subj_11_part_57,train,ok,30
train_asd_Subj_11_part_58,train,ok,30
train_asd_Subj_11_part_59,train,ok,30
train_asd_Subj_11_part_6,train,ok,30
train_asd_Subj_11_part_60,train,ok,30
train_asd_Subj_11_part_61,train,ok,30
train_asd_Subj_11_part_62,train,ok,30
train_asd_Subj_11_part_63,train,ok,30
train_asd_Subj_11_part_64,train,ok,30
train_asd_Subj_11_part_65,train,ok,30
train_asd_Subj_11_part_66,train,ok,30
train_asd_Subj_11_part_67,train,ok,30
train_asd_Subj_11_part_68,train,ok,30
train_asd_Subj_11_part_69,train,ok,30
train_asd_Subj_11_part_7,train,ok,30
train_asd_Subj_11_part_70,train,ok,30
train_asd_Subj_11_part_71,train,ok,30
train_asd_Subj_11_part_72,train,ok,30
train_asd_Subj_11_part_73,train,ok,30
train_asd_Subj_11_part_74,train,ok,30
train_asd_Subj_11_part_75,train,ok,30
train_asd_Subj_11_part_76,train,ok,30
train_asd_Subj_11_part_77,train,ok,30
train_asd_Subj_11_part_78,train,ok,30
train_asd_Subj_11_part_79,train,ok,30
train_asd_Subj_11_part_8,train,ok,30
train_asd_Subj_11_part_80,train,ok,30
train_asd_Subj_11_part_81,train,ok,30
train_asd_Subj_11_part_82,train,ok,30
train_asd_Subj_11_part_83,train,ok,30
train_asd_Subj_11_part_84,train,ok,30
train_asd_Subj_11_part_85,train,ok,30
train_asd_Subj_11_part_86,train,ok,30
train_asd_Subj_11_part_87,train,ok,30
train_asd_Subj_11_part_88,train,ok,30
train_asd_Subj_11_part_89,train,ok,30
train_asd_Subj_11_part_9,train,ok,30
train_asd_Subj_11_part_90,train,ok,30
train_asd_Subj_11_part_91,train,ok,30
train_asd_Subj_11_part_92,train,ok,30
train_asd_Subj_11_part_93,train,ok,30
train_asd_Subj_11_part_94,train,ok,30
train_asd_Subj_11_part_95,train,ok,30
train_asd_Subj_11_part_96,train,ok,30
train_asd_Subj_11_part_97,train,ok,30
train_asd_Subj_11_part_98,train,ok,30
train_asd_Subj_11_part_99,train,ok,30
train_asd_Subj_12_part_1,train,ok,30
train_asd_Subj_12_part_10,train,ok,30
train_asd_Subj_12_part_100,train,ok,30
train_asd_Subj_12_part_101,train,ok,30
train_asd_Subj_12_part_102,train,ok,30
train_asd_Subj_12_part_103,train,ok,30
train_asd_Subj_12_part_104,train,ok,30
train_asd_Subj_12_part_105,train,ok,30
train_asd_Subj_12_part_106,train,ok,30
train_asd_Subj_12_part_107,train,ok,30
train_asd_Subj_12_part_108,train,ok,30
train_asd_Subj_12_part_109,train,ok,30
train_asd_Subj_12_part_11,train,ok,30
train_asd_Subj_12_part_110,train,ok,30
train_asd_Subj_12_part_111,train,ok,30
train_asd_Subj_12_part_112,train,ok,30
train_asd_Subj_12_part_113,train,ok,30
train_asd_Subj_12_part_114,train,ok,30
train_asd_Subj_12_part_115,train,ok,30
train_asd_Subj_12_part_116,train,ok,30
train_asd_Subj_12_part_117,train,ok,30
train_asd_Subj_12_part_118,train,ok,30
train_asd_Subj_12_part_119,train,ok,30
train_asd_Subj_12_part_12,train,ok,30
train_asd_Subj_12_part_120,train,ok,30
train_asd_Subj_12_part_121,train,ok,30
train_asd_Subj_12_part_13,train,ok,30
train_asd_Subj_12_part_14,train,ok,30
train_asd_Subj_12_part_15,train,ok,30
train_asd_Subj_12_part_16,train,ok,30
train_asd_Subj_12_part_17,train,ok,30
train_asd_Subj_12_part_18,train,ok,30
train_asd_Subj_12_part_19,train,ok,30
train_asd_Subj_12_part_2,train,ok,30
train_asd_Subj_12_part_20,train,ok,30
train_asd_Subj_12_part_21,train,ok,30
train_asd_Subj_12_part_22,train,ok,30
train_asd_Subj_12_part_23,train,ok,30
train_asd_Subj_12_part_24,train,ok,30
train_asd_Subj_12_part_25,train,ok,30
train_asd_Subj_12_part_26,train,ok,30
train_asd_Subj_12_part_27,train,ok,30
train_asd_Subj_12_part_28,train,ok,30
train_asd_Subj_12_part_29,train,ok,30
train_asd_Subj_12_part_3,train,ok,30
train_asd_Subj_12_part_30,train,ok,30
train_asd_Subj_12_part_31,train,ok,30
train_asd_Subj_12_part_32,train,ok,30
train_asd_Subj_12_part_33,train,ok,30
train_asd_Subj_12_part_34,train,ok,30
train_asd_Subj_12_part_35,train,ok,30
train_asd_Subj_12_part_36,train,ok,30
train_asd_Subj_12_part_37,train,ok,30
train_asd_Subj_12_part_38,train,ok,30
train_asd_Subj_12_part_39,train,ok,30
train_asd_Subj_12_part_4,train,ok,30
train_asd_Subj_12_part_40,train,ok,30
train_asd_Subj_12_part_41,train,ok,30
train_asd_Subj_12_part_42,train,ok,30
train_asd_Subj_12_part_43,train,ok,30
train_asd_Subj_12_part_44,train,ok,30
train_asd_Subj_12_part_45,train,ok,30
train_asd_Subj_12_part_46,train,ok,30
train_asd_Subj_12_part_47,train,ok,30
train_asd_Subj_12_part_48,train,ok,30
train_asd_Subj_12_part_49,train,ok,30
train_asd_Subj_12_part_5,train,ok,30
train_asd_Subj_12_part_50,train,ok,30
train_asd_Subj_12_part_51,train,ok,30
train_asd_Subj_12_part_52,train,ok,30
train_asd_Subj_12_part_53,train,ok,30
train_asd_Subj_12_part_54,train,ok,30
train_asd_Subj_12_part_55,train,ok,30
train_asd_Subj_12_part_56,train,ok,30
train_asd_Subj_12_part_57,train,ok,30
train_asd_Subj_12_part_58,train,ok,30
train_asd_Subj_12_part_59,train,ok,30
train_asd_Subj_12_part_6,train,ok,30
train_asd_Subj_12_part_60,train,ok,30
train_asd_Subj_12_part_61,train,ok,30
train_asd_Subj_12_part_62,train,ok,30
train_asd_Subj_12_part_63,train,ok,30
train_asd_Subj_12_part_64,train,ok,30
train_asd_Subj_12_part_65,train,ok,30
train_asd_Subj_12_part_66,train,ok,30
train_asd_Subj_12_part_67,train,ok,30
train_asd_Subj_12_part_68,train,ok,30
train_asd_Subj_12_part_69,train,ok,30
train_asd_Subj_12_part_7,train,ok,30
train_asd_Subj_12_part_70,train,ok,30
train_asd_Subj_12_part_71,train,ok,30
train_asd_Subj_12_part_72,train,ok,30
train_asd_Subj_12_part_73,train,ok,30
train_asd_Subj_12_part_74,train,ok,30
train_asd_Subj_12_part_75,train,ok,30
train_asd_Subj_12_part_76,train,ok,30
train_asd_Subj_12_part_77,train,ok,30
train_asd_Subj_12_part_78,train,ok,30
train_asd_Subj_12_part_79,train,ok,30
train_asd_Subj_12_part_8,train,ok,30
train_asd_Subj_12_part_80,train,ok,30
train_asd_Subj_12_part_81,train,ok,30
train_asd_Subj_12_part_82,train,ok,30
train_asd_Subj_12_part_83,train,ok,30
train_asd_Subj_12_part_84,train,ok,30
train_asd_Subj_12_part_85,train,ok,30
train_asd_Subj_12_part_86,train,ok,30
train_asd_Subj_12_part_87,train,ok,30
train_asd_Subj_12_part_88,train,ok,30
train_asd_Subj_12_part_89,train,ok,30
train_asd_Subj_12_part_9,train,ok,30
train_asd_Subj_12_part_90,train,ok,30
train_asd_Subj_12_part_91,train,ok,30
train_asd_Subj_12_part_92,train,ok,30
train_asd_Subj_12_part_93,train,ok,30
train_asd_Subj_12_part_94,train,ok,30
train_asd_Subj_12_part_95,train,ok,30
train_asd_Subj_12_part_96,train,ok,30
train_asd_Subj_12_part_97,train,ok,30
train_asd_Subj_12_part_98,train,ok,30
train_asd_Subj_12_part_99,train,ok,30
train_asd_Subj_13_part_1,train,ok,30
train_asd_Subj_13_part_10,train,ok,30
train_asd_Subj_13_part_100,train,ok,30
train_asd_Subj_13_part_101,train,ok,30
train_asd_Subj_13_part_102,train,ok,30
train_asd_Subj_13_part_103,train,ok,30
train_asd_Subj_13_part_104,train,ok,30
train_asd_Subj_13_part_105,train,ok,30
train_asd_Subj_13_part_106,train,ok,30
train_asd_Subj_13_part_107,train,ok,30
train_asd_Subj_13_part_108,train,ok,30
train_asd_Subj_13_part_109,train,ok,30
train_asd_Subj_13_part_11,train,ok,30
train_asd_Subj_13_part_110,train,ok,30
train_asd_Subj_13_part_111,train,ok,30
train_asd_Subj_13_part_112,train,ok,30
train_asd_Subj_13_part_113,train,ok,30
train_asd_Subj_13_part_114,train,ok,30
train_asd_Subj_13_part_115,train,ok,30
train_asd_Subj_13_part_116,train,ok,30
train_asd_Subj_13_part_117,train,ok,30
train_asd_Subj_13_part_118,train,ok,30
train_asd_Subj_13_part_119,train,ok,30
train_asd_Subj_13_part_12,train,ok,30
train_asd_Subj_13_part_120,train,ok,30
train_asd_Subj_13_part_121,train,ok,30
train_asd_Subj_13_part_13,train,ok,30
train_asd_Subj_13_part_14,train,ok,30
train_asd_Subj_13_part_15,train,ok,30
train_asd_Subj_13_part_16,train,ok,30
train_asd_Subj_13_part_17,train,ok,30
train_asd_Subj_13_part_18,train,ok,30
train_asd_Subj_13_part_19,train,ok,30
train_asd_Subj_13_part_2,train,ok,30
train_asd_Subj_13_part_20,train,ok,30
train_asd_Subj_13_part_21,train,ok,30
train_asd_Subj_13_part_22,train,ok,30
train_asd_Subj_13_part_23,train,ok,30
train_asd_Subj_13_part_24,train,ok,30
train_asd_Subj_13_part_25,train,ok,30
train_asd_Subj_13_part_26,train,ok,30
train_asd_Subj_13_part_27,train,ok,30
train_asd_Subj_13_part_28,train,ok,30
train_asd_Subj_13_part_29,train,ok,30
train_asd_Subj_13_part_3,train,ok,30
train_asd_Subj_13_part_30,train,ok,30
train_asd_Subj_13_part_31,train,ok,30
train_asd_Subj_13_part_32,train,ok,30
train_asd_Subj_13_part_33,train,ok,30
train_asd_Subj_13_part_34,train,ok,30
train_asd_Subj_13_part_35,train,ok,30
train_asd_Subj_13_part_36,train,ok,30
train_asd_Subj_13_part_37,train,ok,30
train_asd_Subj_13_part_38,train,ok,30
train_asd_Subj_13_part_39,train,ok,30
train_asd_Subj_13_part_4,train,ok,30
train_asd_Subj_13_part_40,train,ok,30
train_asd_Subj_13_part_41,train,ok,30
train_asd_Subj_13_part_42,train,ok,30
train_asd_Subj_13_part_43,train,ok,30
train_asd_Subj_13_part_44,train,ok,30
train_asd_Subj_13_part_45,train,ok,30
train_asd_Subj_13_part_46,train,ok,30
train_asd_Subj_13_part_47,train,ok,30
train_asd_Subj_13_part_48,train,ok,30
train_asd_Subj_13_part_49,train,ok,30
train_asd_Subj_13_part_5,train,ok,30
train_asd_Subj_13_part_50,train,ok,30
train_asd_Subj_13_part_51,train,ok,30
train_asd_Subj_13_part_52,train,ok,30
train_asd_Subj_13_part_53,train,ok,30
train_asd_Subj_13_part_54,train,ok,30
train_asd_Subj_13_part_55,train,ok,30
train_asd_Subj_13_part_56,train,ok,30
train_asd_Subj_13_part_57,train,ok,30
train_asd_Subj_13_part_58,train,ok,30
train_asd_Subj_13_part_59,train,ok,30
train_asd_Subj_13_part_6,train,ok,30
train_asd_Subj_13_part_60,train,ok,30
train_asd_Subj_13_part_61,train,ok,30
train_asd_Subj_13_part_62,train,ok,30
train_asd_Subj_13_part_63,train,ok,30
train_asd_Subj_13_part_64,train,ok,30
train_asd_Subj_13_part_65,train,ok,30
train_asd_Subj_13_part_66,train,ok,30
train_asd_Subj_13_part_67,train,ok,30
train_asd_Subj_13_part_68,train,ok,30
train_asd_Subj_13_part_69,train,ok,30
train_asd_Subj_13_part_7,train,ok,30
train_asd_Subj_13_part_70,train,ok,30
train_asd_Subj_13_part_71,train,ok,30
train_asd_Subj_13_part_72,train,ok,30
train_asd_Subj_13_part_73,train,ok,30
train_asd_Subj_13_part_74,train,ok,30
train_asd_Subj_13_part_75,train,ok,30
train_asd_Subj_13_part_76,train,ok,30
train_asd_Subj_13_part_77,train,ok,30
train_asd_Subj_13_part_78,train,ok,30
train_asd_Subj_13_part_79,train,ok,30
train_asd_Subj_13_part_8,train,ok,30
train_asd_Subj_13_part_80,train,ok,30
train_asd_Subj_13_part_81,train,ok,30
train_asd_Subj_13_part_82,train,ok,30
train_asd_Subj_13_part_83,train,ok,30
train_asd_Subj_13_part_84,train,ok,30
train_asd_Subj_13_part_85,train,ok,30
train_asd_Subj_13_part_86,train,ok,30
train_asd_Subj_13_part_87,train,ok,30
train_asd_Subj_13_part_88,train,ok,30
train_asd_Subj_13_part_89,train,ok,30
train_asd_Subj_13_part_9,train,ok,30
train_asd_Subj_13_part_90,train,ok,30
train_asd_Subj_13_part_91,train,ok,30
train_asd_Subj_13_part_92,train,ok,30
train_asd_Subj_13_part_93,train,ok,30
train_asd_Subj_13_part_94,train,ok,30
train_asd_Subj_13_part_95,train,ok,30
train_asd_Subj_13_part_96,train,ok,30
train_asd_Subj_13_part_97,train,ok,30
train_asd_Subj_13_part_98,train,ok,30
train_asd_Subj_13_part_99,train,ok,30
train_td_Subj_1_part_1,train,ok,30
train_td_Subj_1_part_10,train,ok,30
train_td_Subj_1_part_100,train,ok,30
train_td_Subj_1_part_101,train,ok,30
train_td_Subj_1_part_102,train,ok,30
train_td_Subj_1_part_103,train,ok,30
train_td_Subj_1_part_104,train,ok,30
train_td_Subj_1_part_105,train,ok,30
train_td_Subj_1_part_106,train,ok,30
train_td_Subj_1_part_107,train,ok,30
train_td_Subj_1_part_108,train,ok,30
train_td_Subj_1_part_109,train,ok,30
train_td_Subj_1_part_11,train,ok,30
train_td_Subj_1_part_110,train,ok,30
train_td_Subj_1_part_111,train,ok,30
train_td_Subj_1_part_112,train,ok,30
train_td_Subj_1_part_113,train,ok,30
train_td_Subj_1_part_114,train,ok,30
train_td_Subj_1_part_115,train,ok,30
train_td_Subj_1_part_116,train,ok,30
train_td_Subj_1_part_117,train,ok,30
train_td_Subj_1_part_118,train,ok,30
train_td_Subj_1_part_119,train,ok,30
train_td_Subj_1_part_12,train,ok,30
train_td_Subj_1_part_120,train,ok,30
train_td_Subj_1_part_121,train,ok,30
train_td_Subj_1_part_13,train,ok,30
train_td_Subj_1_part_14,train,ok,30
train_td_Subj_1_part_15,train,ok,30
train_td_Subj_1_part_16,train,ok,30
train_td_Subj_1_part_17,train,ok,30
